conflict_id;location;side_a;side_a_id;side_a_2nd;side_b;side_b_id;side_b_2nd;incompatibility;territory_name;year;intensity_level;cumulative_intensity;type_of_conflict;start_date;start_prec;start_date2;start_prec2;ep_end;ep_end_date;ep_end_prec;gwno_a;gwno_a_2nd;gwno_b;gwno_b_2nd;gwno_loc;region;version
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;1996;1;0;3;04/08/1989;1;31/12/1994;5;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC, FLEC-R;541, 540;;1;Cabinda;1997;1;0;3;04/08/1989;1;31/12/1994;5;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;1998;1;0;3;04/08/1989;1;31/12/1994;5;1;31/12/1998;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC, FLEC-R;541, 540;;1;Cabinda;2002;1;0;3;04/08/1989;1;12/11/2002;1;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;2003;1;0;3;04/08/1989;1;12/11/2002;1;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;2004;1;0;3;04/08/1989;1;12/11/2002;1;1;31/12/2004;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;2007;1;0;3;04/08/1989;1;31/12/2007;5;1;31/12/2007;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC;541;;1;Cabinda;2009;1;0;3;04/08/1989;1;31/12/2009;5;1;31/12/2009;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC-TN;7412;;1;Cabinda;2016;1;0;3;04/08/1989;1;31/12/2016;5;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC-TN;7412;;1;Cabinda;2017;1;0;3;04/08/1989;1;31/12/2016;5;1;31/12/2017;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC-TN;7412;;1;Cabinda;2019;1;0;3;04/08/1989;1;31/12/2019;5;0;;;540;;;;540;4;21/01/2022
387;Angola;Government of Angola;99;;FLEC-FAC-TN;7412;;1;Cabinda;2020;1;0;3;04/08/1989;1;31/12/2019;5;0;;;540;;;;540;4;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);1991;1;0;4;29/12/1991;1;30/12/1991;1;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);1992;2;1;4;29/12/1991;1;30/12/1991;1;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);1993;2;1;4;29/12/1991;1;30/12/1991;1;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;;1;Artsakh (Nagorno-Karabakh);1994;2;1;3;29/12/1991;1;30/12/1991;1;1;15/07/1994;;373;;;;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);1997;1;1;4;29/12/1991;1;20/04/1997;2;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);1998;1;1;4;29/12/1991;1;20/04/1997;2;1;31/12/1998;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2005;1;1;4;29/12/1991;1;05/12/2005;1;1;05/12/2005;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2008;1;1;4;29/12/1991;1;31/12/2008;5;1;31/12/2008;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2012;1;1;4;29/12/1991;1;25/09/2012;1;1;25/09/2012;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2014;1;1;4;29/12/1991;1;01/08/2014;2;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2015;1;1;4;29/12/1991;1;01/08/2014;2;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2016;1;1;4;29/12/1991;1;01/08/2014;2;0;;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2017;1;1;4;29/12/1991;1;01/08/2014;2;1;14/12/2017;;373;;;371;373;1;21/01/2022
388;Azerbaijan;Government of Azerbaijan;64;Government of Turkey;Republic of Artsakh;338;Government of Armenia;1;Artsakh (Nagorno-Karabakh);2020;2;1;4;29/12/1991;1;27/09/2020;1;0;;;373;640;;371;373;1;21/01/2022
389;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Serbian irregulars, Serbian Republic of Bosnia-Herzegovina;371, 339;Government of Serbia (Yugoslavia);1;Serb;1992;2;1;4;27/04/1992;1;27/04/1992;2;0;;;346;;;345;346;1;21/01/2022
389;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Serbian irregulars, Serbian Republic of Bosnia-Herzegovina;371, 339;Government of Serbia (Yugoslavia);1;Serb;1993;2;1;4;27/04/1992;1;27/04/1992;2;0;;;346;;;345;346;1;21/01/2022
389;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Serbian irregulars, Serbian Republic of Bosnia-Herzegovina;371, 339;;1;Serb;1994;2;1;3;27/04/1992;1;27/04/1992;2;0;;;346;;;;346;1;21/01/2022
389;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Serbian irregulars, Serbian Republic of Bosnia-Herzegovina;371, 339;;1;Serb;1995;2;1;3;27/04/1992;1;27/04/1992;2;1;31/12/1995;;346;;;;346;1;21/01/2022
390;Croatia;Government of Croatia;48;;Serbian irregulars, Serbian Republic of Krajina;371, 340;Government of Serbia (Yugoslavia);1;Serb;1992;2;1;4;23/04/1992;1;30/04/1992;1;0;;;344;;;345;344;1;21/01/2022
390;Croatia;Government of Croatia;48;;Serbian Republic of Krajina;340;Government of Serbia (Yugoslavia);1;Serb;1993;1;1;4;23/04/1992;1;30/04/1992;1;1;13/12/1993;;344;;;345;344;1;21/01/2022
390;Croatia;Government of Croatia;48;;Serbian Republic of Krajina;340;;1;Serb;1995;1;1;3;23/04/1992;1;01/05/1995;1;1;06/09/1995;;344;;;;344;1;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1993;1;0;3;08/10/1981;1;10/03/1993;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1994;1;0;3;08/10/1981;1;10/03/1993;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1995;1;0;3;08/10/1981;1;10/03/1993;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1996;1;0;3;08/10/1981;1;10/03/1993;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1997;1;0;3;08/10/1981;1;10/03/1993;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;al-Gama'a al-Islamiyya;341;;2;;1998;1;0;3;08/10/1981;1;10/03/1993;1;1;02/11/1998;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;Ansar Bayt al-Maqdis;4319;;2;;2014;1;0;3;08/10/1981;1;24/04/2014;2;1;24/10/2014;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;Harakit Sawa'id Misr, Jama'at Ansar al-Islam;6616, 6844;;2;;2017;1;1;3;08/10/1981;1;14/07/2017;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;Harakit Sawa'id Misr;6616;;2;;2018;1;1;3;08/10/1981;1;14/07/2017;1;0;;;651;;;;651;2;21/01/2022
391;Egypt;Government of Egypt;117;;Harakit Sawa'id Misr;6616;;2;;2019;1;1;3;08/10/1981;1;14/07/2017;1;1;24/09/2019;;651;;;;651;2;21/01/2022
392;Georgia;Government of Georgia;63;;Republic of Abkhazia;342;;1;Abkhazia;1992;1;0;3;14/08/1992;1;17/08/1992;1;0;;;372;;;;372;1;21/01/2022
392;Georgia;Government of Georgia;63;;Republic of Abkhazia;342;;1;Abkhazia;1993;2;1;3;14/08/1992;1;17/08/1992;1;1;29/11/1993;;372;;;;372;1;21/01/2022
393;Georgia;Government of Georgia;63;;Republic of South Ossetia;343;;1;South Ossetia;1992;1;0;3;12/05/1992;1;08/06/1992;1;1;14/08/1992;;372;;;;372;1;21/01/2022
393;Georgia;Government of Georgia;63;;Republic of South Ossetia;343;;1;South Ossetia;2004;1;0;3;12/05/1992;1;19/08/2004;1;1;12/10/2004;;372;;;;372;1;21/01/2022
393;Georgia;Government of Georgia;63;;Republic of South Ossetia;343;Government of Russia (Soviet Union);1;South Ossetia;2008;1;0;4;12/05/1992;1;12/08/2008;2;1;09/11/2008;;372;;;365;372;1;21/01/2022
394;Moldova;Government of Moldova;55;;PMR;344;;1;Dniestr;1992;1;0;3;01/03/1992;1;17/03/1992;1;1;31/07/1992;;359;;;;359;1;21/01/2022
395;Tajikistan;Government of Tajikistan;131;Government of Uzbekistan;PFT, UTO;1186, 345;Government of Uzbekistan;2;;1992;2;1;4;05/05/1992;1;10/05/1992;1;0;;;702;704;;704;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;Government of Russia (Soviet Union), Government of Uzbekistan;UTO;345;;2;;1993;2;1;4;05/05/1992;1;10/05/1992;1;0;;;702;365, 704;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;Government of Russia (Soviet Union), Government of Uzbekistan;UTO;345;;2;;1994;1;1;4;05/05/1992;1;10/05/1992;1;0;;;702;365, 704;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;Government of Russia (Soviet Union);UTO;345;;2;;1995;1;1;4;05/05/1992;1;10/05/1992;1;0;;;702;365;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;Government of Russia (Soviet Union);UTO;345;;2;;1996;2;1;4;05/05/1992;1;10/05/1992;1;0;;;702;365;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;;Forces of Khudoberdiyev;346;;2;;1997;1;1;3;05/05/1992;1;10/05/1992;1;0;;;702;;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;;Forces of Khudoberdiyev, UTO;346, 345;;2;;1998;1;1;3;05/05/1992;1;10/05/1992;1;1;16/11/1998;;702;;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;;Forces of Mullo Abdullo;1216;;2;;2000;1;1;3;05/05/1992;1;06/09/2000;3;1;06/09/2000;;702;;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;;Forces of Mullo Abdullo, IMU;1216, 359;;2;;2010;1;1;3;05/05/1992;1;09/09/2010;2;0;;;702;;;;702;3;21/01/2022
395;Tajikistan;Government of Tajikistan;131;;IMU;359;;2;;2011;1;1;3;05/05/1992;1;09/09/2010;2;1;25/07/2011;;702;;;;702;3;21/01/2022
396;Azerbaijan;Government of Azerbaijan;64;;Military faction (forces of Suret Husseinov);347;;2;;1993;1;0;3;15/05/1992;1;06/06/1993;1;1;15/06/1993;;373;;;;373;1;21/01/2022
396;Azerbaijan;Government of Azerbaijan;64;;OPON Forces;348;;2;;1995;1;0;3;15/05/1992;1;17/03/1995;1;1;17/03/1995;;373;;;;373;1;21/01/2022
397;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Autonomous Province of Western Bosnia;349;;1;Bihaca Krajina;1993;1;0;3;28/06/1992;1;05/10/1993;1;0;;;346;;;;346;1;21/01/2022
397;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Autonomous Province of Western Bosnia;349;;1;Bihaca Krajina;1994;1;0;3;28/06/1992;1;05/10/1993;1;0;;;346;;;;346;1;21/01/2022
397;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Autonomous Province of Western Bosnia;349;;1;Bihaca Krajina;1995;1;0;3;28/06/1992;1;05/10/1993;1;1;28/07/1995;;346;;;;346;1;21/01/2022
398;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Croatian irregulars, Croatian Republic of Bosnia-Herzegovina;370, 350;Government of Croatia;1;Croat;1993;2;1;4;27/05/1992;1;14/01/1993;2;0;;;346;;;344;346;1;21/01/2022
398;Bosnia-Herzegovina;Government of Bosnia-Herzegovina;50;;Croatian irregulars, Croatian Republic of Bosnia-Herzegovina;370, 350;;1;Croat;1994;1;1;3;27/05/1992;1;14/01/1993;2;1;05/09/1994;;346;;;;346;1;21/01/2022
399;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Parliamentary Forces;351;;2;;1993;1;0;3;20/08/1991;1;03/10/1993;1;1;05/10/1993;;365;;;;365;1;21/01/2022
400;Mexico;Government of Mexico;10;;EZLN;767;;2;;1994;1;0;3;01/01/1994;1;01/01/1994;1;1;23/02/1994;;70;;;;70;5;21/01/2022
400;Mexico;Government of Mexico;10;;EPR;768;;2;;1996;1;0;3;01/01/1994;1;30/08/1996;2;1;31/12/1996;;70;;;;70;5;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;1994;1;0;3;27/05/1994;1;26/11/1994;1;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;1995;2;1;3;27/05/1994;1;26/11/1994;1;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;1996;2;1;3;27/05/1994;1;26/11/1994;1;1;08/11/1996;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;1999;2;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2000;2;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2001;1;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2002;2;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2003;1;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2004;2;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2005;1;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2006;1;1;3;27/05/1994;1;11/08/1999;3;0;;;365;;;;365;1;21/01/2022
401;Russia (Soviet Union);Government of Russia (Soviet Union);57;;Chechen Republic of Ichkeria;352;;1;Chechnya;2007;1;1;3;27/05/1994;1;11/08/1999;3;1;06/10/2007;;365;;;;365;1;21/01/2022
402;Yemen (North Yemen);Government of Yemen (North Yemen);123;;Democratic Republic of Yemen;353;;1;South Yemen;1994;2;1;3;21/02/1994;1;28/04/1994;2;1;04/07/1994;;678;;;;678;2;21/01/2022
403;Ecuador, Peru;Government of Ecuador;20;;Government of Peru;21;;1;Cordillera del Condor;1995;1;0;2;26/01/1995;1;31/01/1995;1;1;31/12/1995;;130;;135;;130, 135;5;21/01/2022
404;Pakistan;Government of Pakistan;142;;MQM;354;;2;;1990;1;0;3;11/02/1990;2;11/02/1990;2;1;11/02/1990;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;MQM;354;;2;;1994;1;0;3;11/02/1990;2;03/05/1994;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;MQM;354;;2;;1995;1;0;3;11/02/1990;2;03/05/1994;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;MQM;354;;2;;1996;1;0;3;11/02/1990;2;03/05/1994;1;1;04/09/1996;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;TTP;356;;2;;2007;1;0;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;TTP;356;;2;;2008;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;Lashkar-e-Islam, TTP;399, 356;;2;;2009;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;Lashkar-e-Islam, TTP;399, 356;;2;;2010;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;TTP;356;;2;;2011;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;Lashkar-e-Islam, TTP, TTP - TA;399, 356, 1101;;2;;2012;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;Lashkar-e-Islam, TTP;399, 356;;2;;2013;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP;359, 5928, 399, 356;;2;;2014;2;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;Government of Afghanistan;TTP;356;;2;;2015;2;1;4;11/02/1990;2;15/07/2007;1;0;;;770;700;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;Government of Afghanistan;TTP;356;;2;;2016;1;1;4;11/02/1990;2;15/07/2007;1;0;;;770;700;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;Government of Afghanistan;TTP;356;;2;;2017;1;1;4;11/02/1990;2;15/07/2007;1;0;;;770;700;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;Government of Afghanistan;TTP;356;;2;;2018;1;1;4;11/02/1990;2;15/07/2007;1;0;;;770;700;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;TTP;356;;2;;2019;1;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
404;Pakistan;Government of Pakistan;142;;TTP;356;;2;;2020;1;1;3;11/02/1990;2;15/07/2007;1;0;;;770;;;;770;3;21/01/2022
405;Cameroon, Nigeria;Government of Cameroon;83;;Government of Nigeria;84;;1;Bakassi;1996;1;0;2;18/02/1994;1;07/05/1996;3;1;07/05/1996;;471;;475;;471, 475;4;21/01/2022
406;Niger;Government of Niger;75;;FDR;543;;1;Eastern Niger;1995;1;0;3;23/03/1995;1;10/07/1995;1;1;10/07/1995;;436;;;;436;4;21/01/2022
407;Comoros;Government of Comoros;107;;MPA/Republic of Anjouan;544;;1;Anjouan;1997;1;0;3;03/09/1997;1;05/09/1997;2;1;05/09/1997;;581;;;;581;4;21/01/2022
408;Congo;Government of Congo;88;;Ninjas;546;;2;;1993;1;0;3;03/11/1993;1;11/11/1993;3;1;27/12/1993;;484;;;;484;4;21/01/2022
408;Congo;Government of Congo;88;Government of Angola, Government of Chad;Cobras, Cocoyes;545, 547;Government of Angola, Government of Chad;2;;1997;2;1;4;03/11/1993;1;06/06/1997;1;0;;;484;540, 483;;540, 483;484;4;21/01/2022
408;Congo;Government of Congo;88;Government of Angola, Government of Chad;Cocoyes, Ninjas, Ntsiloulous;547, 546, 548;;2;;1998;2;1;4;03/11/1993;1;06/06/1997;1;0;;;484;540, 483;;;484;4;21/01/2022
408;Congo;Government of Congo;88;Government of Angola, Government of Chad;Cocoyes, Ntsiloulous;547, 548;;2;;1999;1;1;4;03/11/1993;1;06/06/1997;1;1;06/12/1999;;484;540, 483;;;484;4;21/01/2022
408;Congo;Government of Congo;88;Government of Angola;Ntsiloulous;548;;2;;2002;1;1;4;03/11/1993;1;10/04/2002;1;1;31/12/2002;;484;540;;;484;4;21/01/2022
408;Congo;Government of Congo;88;;Ntsiloulous;548;;2;;2016;1;1;3;03/11/1993;1;05/04/2016;1;1;10/12/2016;;484;;;;484;4;21/01/2022
409;Eritrea, Ethiopia;Government of Eritrea;98;;Government of Ethiopia;97;;1;Common border;1998;2;1;2;06/05/1998;1;31/05/1998;2;0;;;531;;530;;530, 531;4;21/01/2022
409;Eritrea, Ethiopia;Government of Eritrea;98;;Government of Ethiopia;97;;1;Common border;1999;2;1;2;06/05/1998;1;31/05/1998;2;0;;;531;;530;;530, 531;4;21/01/2022
409;Eritrea, Ethiopia;Government of Eritrea;98;;Government of Ethiopia;97;;1;Common border;2000;2;1;2;06/05/1998;1;31/05/1998;2;1;18/06/2000;;531;;530;;530, 531;4;21/01/2022
409;Eritrea, Ethiopia;Government of Eritrea;98;;Government of Ethiopia;97;;1;Common border;2016;1;1;2;06/05/1998;1;13/06/2016;2;1;13/06/2016;;531;;530;;530, 531;4;21/01/2022
410;Guinea-Bissau;Government of Guinea-Bissau;70;Government of Guinea, Government of Senegal;Military Junta for the Consolidation of Democracy, Peace and Justice;549;;2;;1998;1;0;4;07/06/1998;1;07/06/1998;1;0;;;404;438, 433;;;404;4;21/01/2022
410;Guinea-Bissau;Government of Guinea-Bissau;70;Government of Guinea, Government of Senegal;Military Junta for the Consolidation of Democracy, Peace and Justice;549;;2;;1999;1;0;4;07/06/1998;1;07/06/1998;1;1;07/05/1999;;404;438, 433;;;404;4;21/01/2022
411;Lesotho;Government of Lesotho;104;Government of Botswana, Government of South Africa;Military faction (Lesotho);550;;2;;1998;1;0;4;03/09/1998;1;22/09/1998;1;1;28/09/1998;;570;571, 560;;;570;4;21/01/2022
412;Serbia (Yugoslavia);Government of Serbia (Yugoslavia);49;;UCK;357;;1;Kosovo;1998;2;1;3;22/04/1996;1;06/03/1998;2;0;;;345;;;;345;1;21/01/2022
412;Serbia (Yugoslavia);Government of Serbia (Yugoslavia);49;;UCK;357;Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America;1;Kosovo;1999;2;1;4;22/04/1996;1;06/03/1998;2;1;21/11/1999;;345;;;211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2;345;1;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1977;1;0;3;31/08/1974;4;31/12/1977;5;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1978;1;0;3;31/08/1974;4;31/12/1977;5;1;31/12/1978;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;Government of Cuba;OLF;551;;1;Oromiya;1980;1;0;4;31/08/1974;4;31/12/1980;5;0;;;530;40;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1981;2;1;3;31/08/1974;4;31/12/1980;5;1;31/12/1981;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1983;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1984;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1985;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1986;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1987;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1988;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1989;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1990;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1991;1;1;3;31/08/1974;4;31/07/1983;3;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1992;1;1;3;31/08/1974;4;31/07/1983;3;1;30/06/1992;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1994;1;1;3;31/08/1974;4;31/12/1994;5;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1995;1;1;3;31/08/1974;4;31/12/1994;5;1;31/12/1995;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1998;1;1;3;31/08/1974;4;31/12/1998;5;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;1999;1;1;3;31/08/1974;4;31/12/1998;5;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;2000;1;1;3;31/08/1974;4;31/12/1998;5;0;;;530;;;;530;4;21/01/2022
413;Ethiopia;Government of Ethiopia;97;;OLF;551;;1;Oromiya;2001;1;1;3;31/08/1974;4;31/12/1998;5;0;;;530;;;;530;4;21/01/2022
